"Obs","male","xeduc","raceeth","marstat","pcincQ","ksaimeQ","year","_TYPE_","_PAGE_","_TABLE_","pctoti_Mean","pcssb_Mean","pcSSI_Mean","pcinci_Mean","pcdbinc_Mean","pcearn_Mean","pcimpr_Mean","pcNotModel_Mean","pcothinc_Mean","xssb_Mean","xsssb_Mean","xearn_Mean","xsern_Mean","pcNetTOTI_Mean","pcNetCensusIncome_Mean","pcfedtax_Mean","pcstatetax_Mean","pcFICAtax_Mean","pcHItax_Mean","pcMedicareSurtax_Mean","MedicareBPremium_Mean","MedicareDPremium_Mean","PCCENSUSINCOME_Mean","pcdeltaIRA_Mean","pcint_Mean","pcdiv_Mean","pcrentinc_Mean","hpctoti_Mean","hpcssb_Mean","hpcSSI_Mean","hpcinci_Mean","hpcdbinc_Mean","hpcearn_Mean","hpcimpr_Mean","hpcNotModel_Mean","hpcothinc_Mean","hxssb_Mean","hxsssb_Mean","hxearn_Mean","hxsern_Mean","hpcNetTOTI_Mean","hpcNetCENSUSincome_Mean","hpcfedtax_Mean","hpcstatetax_Mean","hpcFICAtax_Mean","hpcHItax_Mean","hpcMedicareSurtax_Mean","hMedicareBpremium_Mean","hMedicareDpremium_Mean","hpcCensusIncome_Mean","hpcdeltaIRA_Mean","hpcint_Mean","hpcdiv_Mean","hpcrentinc_Mean"
"247",".","4.College Graduate",".",".",".",".",2015,0100001,5,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99758,0.80294,0.00583,0.98236,0.54883,0.57162,0.88360,0.08348,0.13242,0.73131,0.42297,0.46696,0.30862,1,1.00000,0.72227,0.57210,0.40852,0.40852,0.06095,0.88857,0.69768,0.99480,0.40313,0.56721,0.42328,0.12126
"248",".","4.College Graduate",".",".",".",".",2025,0100001,5,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99814,0.83936,0.00415,0.98568,0.54383,0.53298,0.88599,0.08063,0.13335,0.77747,0.44478,0.43231,0.26472,1,0.99989,0.72652,0.55666,0.39645,0.39645,0.11303,0.90052,0.71392,0.99541,0.54728,0.55050,0.40342,0.11389
"249",".","4.College Graduate",".",".",".",".",2035,0100001,5,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99839,0.87055,0.00373,0.98559,0.47875,0.48362,0.87231,0.08251,0.14091,0.82457,0.44403,0.39349,0.23018,1,0.99983,0.70851,0.52295,0.37620,0.37620,0.17829,0.91143,0.72467,0.99407,0.59411,0.54638,0.38467,0.10455
"250",".","4.College Graduate",".",".",".",".",2045,0100001,5,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99787,0.88578,0.00221,0.98272,0.40186,0.44790,0.85151,0.07657,0.14878,0.84842,0.42525,0.36707,0.21094,1,0.99985,0.68627,0.48931,0.35670,0.35670,0.27087,0.91550,0.72281,0.99360,0.61866,0.53777,0.36405,0.10701
"251",".","4.College Graduate",".",".",".",".",2055,0100001,5,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99795,0.88403,0.00199,0.98091,0.29885,0.46352,0.83657,0.07893,0.15748,0.84659,0.42393,0.37653,0.22447,1,0.99987,0.67961,0.47898,0.36794,0.36794,0.39572,0.90993,0.71883,0.99409,0.60123,0.52788,0.35203,0.10372
"252",".","4.College Graduate",".",".",".",".",2065,0100001,5,9,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99828,0.89542,0.00207,0.97990,0.23495,0.45021,0.82748,0.07621,0.15995,0.86463,0.42609,0.36308,0.21830,1,0.99977,0.67264,0.47031,0.35395,0.35395,0.49075,0.90782,0.71703,0.99426,0.62107,0.53205,0.34631,0.09844
"253",".",".",".",".",".",".",2015,0000001,1,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98988,0.83922,0.03424,0.92957,0.48066,0.41345,0.79822,0.09264,0.16406,0.79509,0.39482,0.30553,0.22701,1,0.99983,0.49987,0.39323,0.27673,0.27673,0.02426,0.91937,0.72568,0.98393,0.34100,0.47276,0.28817,0.08283
"254",".",".",".",".",".",".",2025,0000001,1,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98955,0.85450,0.02717,0.93867,0.45545,0.43037,0.79548,0.09192,0.16828,0.81168,0.41184,0.31915,0.22740,1,0.99968,0.53048,0.39805,0.29679,0.29679,0.05262,0.92099,0.72979,0.98407,0.44009,0.47207,0.28168,0.08140
"255",".",".",".",".",".",".",2035,0000001,1,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99100,0.87156,0.02203,0.94071,0.40489,0.39221,0.78524,0.08478,0.17041,0.83973,0.41530,0.29190,0.19891,1,0.99970,0.51914,0.38057,0.27568,0.27568,0.09581,0.92555,0.73473,0.98315,0.50787,0.47651,0.27703,0.08012
"256",".",".",".",".",".",".",2045,0000001,1,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99058,0.87112,0.01820,0.93841,0.33267,0.37417,0.76200,0.08391,0.17814,0.84340,0.39519,0.28233,0.18800,1,0.99949,0.51375,0.36743,0.26784,0.26784,0.16658,0.92595,0.73170,0.98129,0.52743,0.46358,0.26655,0.08134
"257",".",".",".",".",".",".",2055,0000001,1,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99072,0.87054,0.01382,0.93987,0.24796,0.39534,0.74697,0.08832,0.18280,0.84202,0.39578,0.29860,0.20233,1,0.99928,0.52545,0.37103,0.28547,0.28547,0.27083,0.92242,0.72850,0.98172,0.52025,0.46699,0.26513,0.08187
"258",".",".",".",".",".",".",2065,0000001,1,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99208,0.87400,0.01103,0.94167,0.19661,0.39123,0.73947,0.08781,0.18413,0.84907,0.40148,0.29613,0.19921,1,0.99953,0.53898,0.37743,0.28304,0.28304,0.36436,0.92140,0.72824,0.98230,0.54312,0.47303,0.26859,0.08135
"259",".",".",".",".","bottom quintile",".",2015,0000101,2,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.94940,0.71546,0.16689,0.72408,0.19396,0.12989,0.44633,0.03716,0.25633,0.69590,0.19376,0.08452,0.05567,1,0.99914,0.06200,0.04730,0.07293,0.07293,0.00000,0.96232,0.76362,0.92247,0.10872,0.25142,0.06453,0.02666
"260",".",".",".",".","bottom quintile",".",2025,0000101,2,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.94776,0.72980,0.13312,0.75307,0.19169,0.14421,0.45516,0.04179,0.24994,0.71191,0.22326,0.09513,0.05889,1,0.99842,0.07456,0.05366,0.08231,0.08231,0.00032,0.96486,0.76462,0.92386,0.15766,0.27068,0.07076,0.03023
"261",".",".",".",".","bottom quintile",".",2035,0000101,2,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.95502,0.74035,0.10780,0.76493,0.17680,0.12933,0.44551,0.03415,0.25308,0.72692,0.22000,0.08639,0.05020,1,0.99849,0.06090,0.05020,0.06938,0.06938,0.00082,0.96818,0.77271,0.92001,0.21615,0.28006,0.06914,0.03167
"262",".",".",".",".","bottom quintile",".",2045,0000101,2,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.95291,0.73199,0.08801,0.76519,0.13754,0.11786,0.41573,0.03307,0.25978,0.71887,0.19621,0.08440,0.04207,1,0.99743,0.05880,0.05185,0.06626,0.06626,0.00193,0.96783,0.76583,0.91135,0.24112,0.27817,0.06343,0.03217
"263",".",".",".",".","bottom quintile",".",2055,0000101,2,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.95361,0.73323,0.06840,0.76934,0.10499,0.11670,0.39280,0.03504,0.25972,0.72414,0.18654,0.08502,0.03970,1,0.99641,0.05919,0.05154,0.06708,0.06708,0.00682,0.96293,0.76480,0.91331,0.27693,0.28124,0.06206,0.03336
"264",".",".",".",".","bottom quintile",".",2065,0000101,2,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.96040,0.73781,0.05391,0.78434,0.08333,0.10682,0.38054,0.03512,0.26040,0.72785,0.18054,0.07729,0.03501,1,0.99776,0.06980,0.06051,0.06320,0.06320,0.01253,0.96655,0.77204,0.91711,0.29620,0.29530,0.06734,0.03356
"265",".",".",".",".","2nd quintile",".",2015,0000101,3,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.91100,0.00407,0.94914,0.39962,0.25583,0.80400,0.08352,0.17577,0.88639,0.35957,0.16991,0.12037,1,1.00000,0.19351,0.16254,0.15701,0.15701,0.00000,0.95973,0.75056,0.99806,0.30333,0.42147,0.15704,0.05110
"266",".",".",".",".","2nd quintile",".",2025,0000101,3,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.91245,0.00237,0.95804,0.38617,0.28453,0.78737,0.08344,0.19300,0.88379,0.37859,0.19442,0.13365,1,1.00000,0.22957,0.17859,0.17732,0.17732,0.00079,0.96564,0.76899,0.99937,0.37174,0.41718,0.15785,0.05415
"267",".",".",".",".","2nd quintile",".",2035,0000101,3,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.93168,0.00233,0.95843,0.34160,0.24875,0.77762,0.07573,0.18770,0.91082,0.40762,0.16904,0.10824,1,1.00000,0.21047,0.15914,0.15588,0.15588,0.00220,0.96419,0.76980,0.99794,0.47069,0.41788,0.14899,0.05652
"268",".",".",".",".","2nd quintile",".",2045,0000101,3,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.93114,0.00296,0.95302,0.28112,0.22860,0.73780,0.07710,0.19050,0.91595,0.38782,0.15845,0.09293,1,1.00000,0.20067,0.14288,0.14326,0.14326,0.00579,0.96640,0.76857,0.99858,0.50045,0.39954,0.13515,0.05033
"269",".",".",".",".","2nd quintile",".",2055,0000101,3,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.92978,0.00060,0.95695,0.20330,0.23020,0.72137,0.07211,0.20033,0.91316,0.38973,0.15857,0.09985,1,1.00000,0.22291,0.15656,0.14542,0.14542,0.02009,0.96879,0.76765,0.99758,0.50752,0.40504,0.13513,0.04987
"270",".",".",".",".","2nd quintile",".",2065,0000101,3,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.93411,0.00089,0.95122,0.15908,0.22374,0.71048,0.07115,0.19991,0.92180,0.39479,0.15527,0.09240,1,0.99989,0.24376,0.15908,0.14185,0.14185,0.04609,0.96331,0.76071,0.99776,0.53362,0.41179,0.14151,0.05224
"271",".",".",".",".","3rd quintile",".",2015,0000101,4,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.89318,0.00021,0.97978,0.56840,0.42004,0.87464,0.11553,0.15927,0.85049,0.45310,0.29734,0.21058,1,1.00000,0.52672,0.38595,0.27374,0.27374,0.00044,0.94750,0.74869,0.99914,0.39963,0.49527,0.26438,0.07405
"272",".",".",".",".","3rd quintile",".",2025,0000101,4,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.90926,0.00016,0.98686,0.50827,0.46477,0.87050,0.12020,0.16037,0.86731,0.45635,0.33384,0.22644,1,1.00000,0.58774,0.40643,0.31482,0.31482,0.00222,0.94789,0.75154,0.99842,0.51296,0.49490,0.25350,0.07408
"273",".",".",".",".","3rd quintile",".",2035,0000101,4,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.92137,0.00000,0.98587,0.44649,0.40291,0.85745,0.10754,0.15761,0.89310,0.47023,0.28207,0.20026,1,1.00000,0.56242,0.37505,0.26877,0.26877,0.00850,0.95103,0.75572,0.99890,0.59652,0.49324,0.24335,0.07216
"274",".",".",".",".","3rd quintile",".",2045,0000101,4,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.91840,0.00000,0.98147,0.36546,0.36753,0.83617,0.10541,0.17578,0.89949,0.44613,0.26626,0.17271,1,1.00000,0.54280,0.34438,0.25223,0.25223,0.02677,0.95084,0.75357,0.99884,0.61935,0.49132,0.24463,0.07850
"275",".",".",".",".","3rd quintile",".",2055,0000101,4,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.92252,0.00012,0.98218,0.27251,0.38826,0.82088,0.10762,0.17817,0.89609,0.45008,0.27382,0.18809,1,1.00000,0.56606,0.35203,0.26175,0.26175,0.07904,0.95420,0.75117,0.99868,0.60038,0.47878,0.23628,0.07007
"276",".",".",".",".","3rd quintile",".",2065,0000101,4,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.93322,0.00034,0.98412,0.20414,0.37025,0.81779,0.10380,0.17729,0.91130,0.46600,0.26096,0.17830,1,1.00000,0.58579,0.35604,0.24855,0.24855,0.26779,0.95459,0.75157,0.99855,0.63132,0.49183,0.24866,0.06957
"277",".",".",".",".","4th quintile",".",2015,0000101,5,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.86224,0.00000,0.99552,0.62224,0.57570,0.91728,0.11795,0.13336,0.80367,0.48122,0.42734,0.32274,1,1.00000,0.81881,0.61699,0.38878,0.38878,0.00428,0.91469,0.72085,1.00000,0.43805,0.54879,0.38365,0.09433
"278",".",".",".",".","4th quintile",".",2025,0000101,5,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.87501,0.00016,0.99573,0.58628,0.59121,0.91144,0.12080,0.13964,0.81706,0.49657,0.44231,0.32417,1,1.00000,0.84797,0.61745,0.41334,0.41334,0.01235,0.90847,0.71942,0.99937,0.56126,0.54373,0.36592,0.08961
"279",".",".",".",".","4th quintile",".",2035,0000101,5,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.90300,0.00000,0.99492,0.52125,0.54433,0.90206,0.10960,0.14650,0.85855,0.49369,0.40727,0.27999,1,1.00000,0.84308,0.60249,0.38930,0.38930,0.04472,0.91468,0.72017,0.99918,0.62906,0.55487,0.37009,0.09245
"280",".",".",".",".","4th quintile",".",2045,0000101,5,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.89383,0.00000,0.99292,0.41674,0.52639,0.88585,0.10399,0.14993,0.85585,0.47388,0.39550,0.27298,1,1.00000,0.84311,0.58404,0.38122,0.38122,0.15997,0.91454,0.72279,0.99820,0.63887,0.53269,0.35831,0.08997
"281",".",".",".",".","4th quintile",".",2055,0000101,5,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.90146,0.00000,0.99223,0.30422,0.57058,0.87408,0.12078,0.15438,0.86040,0.47742,0.43198,0.29644,1,1.00000,0.84323,0.58505,0.41871,0.41871,0.44688,0.91187,0.71934,0.99976,0.60904,0.54219,0.35385,0.08981
"282",".",".",".",".","4th quintile",".",2065,0000101,5,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.89865,0.00000,0.99027,0.24913,0.56528,0.86386,0.12596,0.16176,0.86632,0.48171,0.42544,0.29120,1,1.00000,0.85457,0.58496,0.41067,0.41067,0.64090,0.91229,0.71652,0.99877,0.62736,0.53574,0.35429,0.09498
"283",".",".",".",".","top quintile",".",2015,0000101,6,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.81423,0.00000,0.99937,0.61909,0.68580,0.94885,0.10906,0.09554,0.73899,0.48645,0.54858,0.42569,1,1.00000,0.89836,0.75342,0.49120,0.49120,0.11658,0.81262,0.64466,1.00000,0.45529,0.64689,0.57126,0.16803
"284",".",".",".",".","top quintile",".",2025,0000101,6,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.84600,0.00000,0.99968,0.60490,0.66719,0.95297,0.09338,0.09845,0.77835,0.50448,0.53010,0.39390,1,1.00000,0.91262,0.73418,0.49621,0.49621,0.24747,0.81808,0.64436,0.99937,0.59690,0.63390,0.56044,0.15896
"285",".",".",".",".","top quintile",".",2035,0000101,6,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.86144,0.00000,0.99945,0.53835,0.63577,0.94361,0.09689,0.10715,0.80928,0.48499,0.51476,0.35592,1,1.00000,0.91892,0.71605,0.49514,0.49514,0.42284,0.82964,0.65527,0.99973,0.62697,0.63655,0.55361,0.14781
"286",".",".",".",".","top quintile",".",2045,0000101,6,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.88031,0.00000,0.99949,0.46255,0.63052,0.93449,0.10001,0.11467,0.82689,0.47196,0.50708,0.35935,1,1.00000,0.92343,0.71404,0.49627,0.49627,0.63848,0.83011,0.64775,0.99949,0.63742,0.61621,0.53127,0.15572
"287",".",".",".",".","top quintile",".",2055,0000101,6,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.86571,0.00000,0.99868,0.35482,0.67101,0.92574,0.10608,0.12138,0.81631,0.47513,0.54365,0.38759,1,1.00000,0.93590,0.71000,0.53444,0.53444,0.80136,0.81428,0.63956,0.99928,0.60739,0.62772,0.53839,0.16623
"288",".",".",".",".","top quintile",".",2065,0000101,6,10,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.00000,0.86620,0.00000,0.99843,0.28739,0.69012,0.92471,0.10303,0.12127,0.81810,0.48439,0.56170,0.39915,1,1.00000,0.94104,0.72659,0.55096,0.55096,0.85457,0.81027,0.64034,0.99933,0.62714,0.63050,0.53116,0.15639
"289",".",".",".",".",".",".",2015,0000001,1,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98988,0.83922,0.03424,0.92957,0.48066,0.41345,0.79822,0.09264,0.16406,0.79509,0.39482,0.30553,0.22701,1,0.99983,0.49987,0.39323,0.27673,0.27673,0.02426,0.91937,0.72568,0.98393,0.34100,0.47276,0.28817,0.08283
"290",".",".",".",".",".",".",2025,0000001,1,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.98955,0.85450,0.02717,0.93867,0.45545,0.43037,0.79548,0.09192,0.16828,0.81168,0.41184,0.31915,0.22740,1,0.99968,0.53048,0.39805,0.29679,0.29679,0.05262,0.92099,0.72979,0.98407,0.44009,0.47207,0.28168,0.08140
"291",".",".",".",".",".",".",2035,0000001,1,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99100,0.87156,0.02203,0.94071,0.40489,0.39221,0.78524,0.08478,0.17041,0.83973,0.41530,0.29190,0.19891,1,0.99970,0.51914,0.38057,0.27568,0.27568,0.09581,0.92555,0.73473,0.98315,0.50787,0.47651,0.27703,0.08012
"292",".",".",".",".",".",".",2045,0000001,1,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99058,0.87112,0.01820,0.93841,0.33267,0.37417,0.76200,0.08391,0.17814,0.84340,0.39519,0.28233,0.18800,1,0.99949,0.51375,0.36743,0.26784,0.26784,0.16658,0.92595,0.73170,0.98129,0.52743,0.46358,0.26655,0.08134
"293",".",".",".",".",".",".",2055,0000001,1,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99072,0.87054,0.01382,0.93987,0.24796,0.39534,0.74697,0.08832,0.18280,0.84202,0.39578,0.29860,0.20233,1,0.99928,0.52545,0.37103,0.28547,0.28547,0.27083,0.92242,0.72850,0.98172,0.52025,0.46699,0.26513,0.08187
"294",".",".",".",".",".",".",2065,0000001,1,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99208,0.87400,0.01103,0.94167,0.19661,0.39123,0.73947,0.08781,0.18413,0.84907,0.40148,0.29613,0.19921,1,0.99953,0.53898,0.37743,0.28304,0.28304,0.36436,0.92140,0.72824,0.98230,0.54312,0.47303,0.26859,0.08135
"295",".",".",".",".",".","bottom quintile",2015,0000011,2,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.94982,0.71364,0.16048,0.74487,0.25581,0.24402,0.48002,0.08092,0.25015,0.69057,0.26504,0.15139,0.13237,1,0.99936,0.17599,0.13197,0.13401,0.13401,0.00043,0.95128,0.76088,0.93028,0.15180,0.30381,0.11526,0.04245
"296",".",".",".",".",".","bottom quintile",2025,0000011,2,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.94823,0.72438,0.12981,0.75620,0.22069,0.27027,0.47346,0.08677,0.26200,0.70380,0.28268,0.17493,0.14030,1,0.99858,0.18350,0.14027,0.14992,0.14992,0.00142,0.95186,0.76331,0.93335,0.18316,0.31363,0.11224,0.04100
"297",".",".",".",".",".","bottom quintile",2035,0000011,2,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.95570,0.73318,0.10589,0.76353,0.18903,0.25489,0.46615,0.07448,0.25519,0.71604,0.29135,0.16530,0.12702,1,0.99849,0.16969,0.13403,0.13815,0.13815,0.00700,0.95501,0.76267,0.92727,0.22344,0.31480,0.10577,0.03841
"298",".",".",".",".",".","bottom quintile",2045,0000011,2,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.95380,0.73555,0.08776,0.76271,0.14489,0.23730,0.43431,0.08224,0.25377,0.72023,0.27280,0.16177,0.11017,1,0.99820,0.16962,0.13166,0.13719,0.13719,0.01261,0.95689,0.75486,0.92369,0.24025,0.31142,0.10013,0.04092
"299",".",".",".",".",".","bottom quintile",2055,0000011,2,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.95480,0.75093,0.06720,0.77460,0.10427,0.24034,0.41564,0.08203,0.25553,0.73634,0.27383,0.16370,0.11670,1,0.99689,0.17888,0.13966,0.14038,0.14038,0.03802,0.95492,0.75679,0.92586,0.26139,0.32512,0.10523,0.04018
"300",".",".",".",".",".","bottom quintile",2065,0000011,2,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.96208,0.76633,0.05336,0.78322,0.08009,0.23132,0.40459,0.08848,0.25940,0.75213,0.28076,0.15973,0.10727,1,0.99810,0.19206,0.14609,0.13893,0.13893,0.06969,0.95492,0.75984,0.93043,0.28468,0.33009,0.10716,0.04004
"301",".",".",".",".",".","2nd quintile",2015,0000011,3,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99979,0.90803,0.00855,0.93912,0.44007,0.31896,0.77434,0.09997,0.18093,0.87593,0.38197,0.22206,0.16747,1,1.00000,0.34573,0.27362,0.20832,0.20832,0.00151,0.93942,0.73994,0.99458,0.30712,0.42891,0.21042,0.06594
"302",".",".",".",".",".","2nd quintile",2025,0000011,3,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99953,0.91182,0.00507,0.95726,0.40079,0.38177,0.76237,0.10389,0.18160,0.87572,0.40633,0.26874,0.20680,1,0.99984,0.37906,0.28390,0.25591,0.25591,0.00982,0.93905,0.73793,0.99430,0.35162,0.41874,0.19762,0.06443
"303",".",".",".",".",".","2nd quintile",2035,0000011,3,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99959,0.91153,0.00343,0.95940,0.34690,0.35392,0.74404,0.09547,0.18547,0.88752,0.41991,0.24994,0.18354,1,1.00000,0.34596,0.25582,0.23623,0.23623,0.01811,0.94321,0.74994,0.99438,0.43825,0.42879,0.18120,0.06118
"304",".",".",".",".",".","2nd quintile",2045,0000011,3,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99910,0.90296,0.00257,0.95161,0.27091,0.34338,0.71004,0.09446,0.19356,0.88030,0.39447,0.24737,0.17078,1,0.99936,0.33887,0.25702,0.22961,0.22961,0.04467,0.94312,0.74595,0.99022,0.45393,0.41365,0.18418,0.06642
"305",".",".",".",".",".","2nd quintile",2055,0000011,3,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99892,0.90685,0.00108,0.94930,0.20662,0.34808,0.69281,0.09614,0.19706,0.88186,0.40213,0.24620,0.17733,1,0.99964,0.35346,0.25732,0.23233,0.23233,0.09674,0.94655,0.74638,0.99067,0.47567,0.40141,0.16968,0.05919
"306",".",".",".",".",".","2nd quintile",2065,0000011,3,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99866,0.90771,0.00112,0.95212,0.16915,0.33404,0.68598,0.09050,0.19409,0.88724,0.40698,0.23347,0.17206,1,0.99978,0.37286,0.26088,0.21837,0.21837,0.18637,0.94720,0.75165,0.99094,0.50677,0.42119,0.18369,0.06712
"307",".",".",".",".",".","3rd quintile",2015,0000011,4,11,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.99979,0.90267,0.00214,0.97411,0.54079,0.39930,0.85886,0.10031,0.14597,0.86224,0.44748,0.28313,0.21028,1,0.99978,0.49616,0.38132,0.26277,0.26277,0.00493,0.93514,0.73904,0.99783,0.39585,0.48473,0.27225,0.07276
